"ID","NOME","TIPO"
"36047","TG(i-20:0/a-13:0/12:0)","Compound"
"36048","TG(i-20:0/16:0/a-17:0)","Compound"
"36049","TG(20:0/i-13:0/22:0)","Compound"
"36050","TG(20:0/i-16:0/i-18:0)","Compound"
"36051","TG(19:0/22:0/a-21:0)","Compound"
"36052","TG(i-19:0/22:0/13:0)","Compound"
"36053","TG(19:0/22:0/i-13:0)","Compound"
"36054","TG(i-19:0/a-25:0/i-24:0)","Compound"
"36055","TG(20:0/a-17:0/i-24:0)","Compound"
"36056","TG(20:0/i-12:0/i-24:0)","Compound"
"36057","TG(i-20:0/14:0/i-21:0)","Compound"
"36058","TG(20:0/19:0/i-20:0)","Compound"
"36059","TG(20:0/14:0/15:0)","Compound"
"36060","TG(20:0/a-15:0/13:0)","Compound"
"36061","TG(i-20:0/8:0/a-15:0)","Compound"
"36062","TG(i-19:0/a-21:0/i-12:0)","Compound"
"36063","TG(i-19:0/21:0/21:0)","Compound"
"36064","TG(19:0/a-25:0/a-15:0)","Compound"
"36065","TG(20:0/12:0/i-21:0)","Compound"
"36066","TG(20:0/i-19:0/22:0)","Compound"
"36067","TG(20:0/a-13:0/14:0)","Compound"
"36068","TG(20:0/16:0/i-14:0)","Compound"
"36069","TG(20:0/19:0/16:0)","Compound"
"36070","TG(i-19:0/22:0/a-15:0)","Compound"
"36071","TG(i-20:0/12:0/a-21:0)","Compound"
"36072","TG(20:0/17:0/15:0)","Compound"
"36073","TG(20:0/15:0/i-14:0)","Compound"
"36074","TG(20:0/10:0/i-16:0)","Compound"
"36075","TG(20:0/i-13:0/i-20:0)","Compound"
"36076","TG(i-20:0/14:0/i-12:0)","Compound"
"36077","TG(20:0/17:0/i-13:0)","Compound"
"36078","TG(i-20:0/i-16:0/i-19:0)","Compound"
"36079","TG(i-20:0/8:0/8:0)","Compound"
"36080","TG(20:0/17:0/i-12:0)","Compound"
"36081","TG(i-20:0/i-19:0/i-21:0)","Compound"
"36082","TG(19:0/i-24:0/8:0)","Compound"
"36083","TG(20:0/13:0/i-21:0)","Compound"
"36084","TG(i-20:0/a-17:0/i-14:0)","Compound"
"36085","TG(i-19:0/22:0/a-13:0)","Compound"
"36086","TG(i-19:0/i-24:0/10:0)","Compound"
"36087","TG(20:0/20:0/i-14:0)","Compound"
"36088","TG(20:0/i-14:0/i-24:0)","Compound"
"36089","TG(20:0/18:0/i-13:0)","Compound"
"36090","TG(i-20:0/a-13:0/i-13:0)","Compound"
"36091","TG(20:0/18:0/a-17:0)","Compound"
"36092","TG(20:0/16:0/i-21:0)","Compound"
"36093","TG(i-19:0/21:0/a-15:0)","Compound"
"36094","TG(19:0/19:0/a-25:0)","Compound"
"36095","TG(19:0/a-21:0/10:0)","Compound"
"36096","TG(20:0/a-17:0/i-13:0)","Compound"
"36097","TG(i-20:0/a-17:0/14:0)","Compound"
"36098","TG(20:0/17:0/a-21:0)","Compound"
"36099","TG(19:0/21:0/21:0)","Compound"
"36100","TG(i-20:0/8:0/a-17:0)","Compound"
"36101","TG(20:0/i-19:0/i-21:0)","Compound"
"36102","TG(20:0/15:0/21:0)","Compound"
"36103","TG(i-19:0/i-22:0/a-13:0)","Compound"
"36104","TG(20:0/15:0/14:0)","Compound"
"36105","TG(20:0/10:0/i-12:0)","Compound"
"36106","TG(i-20:0/15:0/a-21:0)","Compound"
"36107","TG(i-20:0/16:0/13:0)","Compound"
"36108","TG(i-20:0/i-13:0/i-15:0)","Compound"
"36109","TG(19:0/a-21:0/i-12:0)","Compound"
"36110","TG(i-19:0/20:0/i-21:0)","Compound"
"36111","TG(20:0/16:0/i-12:0)","Compound"
"36112","TG(20:0/a-13:0/a-17:0)","Compound"
"36113","TG(19:0/22:0/i-22:0)","Compound"
"36114","TG(20:0/18:0/13:0)","Compound"
"36115","TG(i-20:0/i-13:0/i-19:0)","Compound"
"36116","TG(i-19:0/21:0/a-21:0)","Compound"
"36117","TG(19:0/22:0/17:0)","Compound"
"36118","TG(i-20:0/i-15:0/i-14:0)","Compound"
"36119","TG(20:0/12:0/a-17:0)","Compound"
"36120","TG(i-20:0/16:0/i-16:0)","Compound"
"36121","TG(20:0/a-17:0/14:0)","Compound"
"36122","TG(i-20:0/i-18:0/14:0)","Compound"
"36123","TG(i-19:0/21:0/13:0)","Compound"
"36124","TG(20:0/i-14:0/13:0)","Compound"
"36125","TG(i-20:0/15:0/18:0)","Compound"
"36126","TG(20:0/8:0/i-16:0)","Compound"
"36127","TG(i-20:0/i-20:0/17:0)","Compound"
"36128","TG(20:0/i-20:0/i-15:0)","Compound"
"36129","TG(i-20:0/i-15:0/10:0)","Compound"
"36130","TG(20:0/i-16:0/18:0)","Compound"
"36131","TG(20:0/20:0/10:0)","Compound"
"36132","TG(i-19:0/a-25:0/22:0)","Compound"
"36133","TG(i-19:0/i-24:0/20:0)","Compound"
"36134","TG(i-19:0/20:0/22:0)","Compound"
"36135","TG(20:0/a-17:0/a-21:0)","Compound"
"36136","TG(i-20:0/i-20:0/i-18:0)","Compound"
"36137","TG(20:0/a-13:0/18:0)","Compound"
"36138","TG(i-20:0/16:0/18:0)","Compound"
"36139","TG(20:0/a-15:0/i-12:0)","Compound"
"36140","TG(20:0/i-17:0/i-17:0)","Compound"
"36141","TG(i-20:0/a-17:0/i-17:0)","Compound"
"36142","TG(20:0/i-15:0/i-20:0)","Compound"
"36143","TG(i-20:0/i-14:0/15:0)","Compound"
"36144","TG(19:0/a-21:0/13:0)","Compound"
"36145","TG(i-20:0/i-18:0/13:0)","Compound"
"36146","TG(i-20:0/i-18:0/i-21:0)","Compound"
"36147","TG(i-20:0/19:0/10:0)","Compound"
"36148","TG(20:0/i-16:0/14:0)","Compound"
"36149","TG(20:0/18:0/19:0)","Compound"
"36150","TG(20:0/a-17:0/13:0)","Compound"
"36151","TG(20:0/i-17:0/21:0)","Compound"
"36152","TG(i-20:0/i-12:0/i-18:0)","Compound"
"36153","TG(i-20:0/i-19:0/21:0)","Compound"
"36154","TG(19:0/i-21:0/i-15:0)","Compound"
"36155","TG(20:0/i-13:0/17:0)","Compound"
"36156","TG(i-20:0/20:0/i-13:0)","Compound"
"36157","TG(i-20:0/12:0/i-18:0)","Compound"
"36158","TG(i-20:0/15:0/20:0)","Compound"
"36159","TG(i-20:0/18:0/i-19:0)","Compound"
"36160","TG(20:0/10:0/a-15:0)","Compound"
"36161","TG(20:0/i-17:0/i-15:0)","Compound"
"36162","TG(i-20:0/i-16:0/i-15:0)","Compound"
"36163","TG(i-20:0/8:0/17:0)","Compound"
"36164","TG(i-20:0/i-16:0/a-15:0)","Compound"
"36165","TG(20:0/i-18:0/i-22:0)","Compound"
"36166","TG(19:0/a-21:0/16:0)","Compound"
"36167","TG(i-20:0/a-13:0/13:0)","Compound"
"36168","TG(i-20:0/13:0/i-21:0)","Compound"
"36169","TG(19:0/a-21:0/i-24:0)","Compound"
"36170","TG(19:0/a-21:0/8:0)","Compound"
"36171","TG(20:0/19:0/14:0)","Compound"
"36172","TG(20:0/i-13:0/i-15:0)","Compound"
"36173","TG(i-19:0/i-19:0/i-20:0)","Compound"
"36174","TG(i-19:0/20:0/i-22:0)","Compound"
"36175","TG(19:0/i-22:0/15:0)","Compound"
"36176","TG(20:0/17:0/12:0)","Compound"
"36177","TG(20:0/i-16:0/i-14:0)","Compound"
"36178","TG(20:0/18:0/a-25:0)","Compound"
"36179","TG(19:0/i-20:0/i-24:0)","Compound"
"36180","TG(20:0/i-16:0/a-25:0)","Compound"
"36181","TG(i-19:0/i-21:0/21:0)","Compound"
"36182","TG(20:0/8:0/a-17:0)","Compound"
"36183","TG(19:0/i-22:0/22:0)","Compound"
"36184","TG(20:0/i-15:0/14:0)","Compound"
"36185","TG(i-20:0/14:0/i-18:0)","Compound"
"36186","TG(i-20:0/13:0/a-21:0)","Compound"
"36187","TG(i-19:0/21:0/12:0)","Compound"
"36188","TG(20:0/18:0/a-15:0)","Compound"
"36189","TG(i-20:0/8:0/21:0)","Compound"
"36190","TG(20:0/i-13:0/i-16:0)","Compound"
"36191","TG(20:0/8:0/19:0)","Compound"
"36192","TG(i-20:0/i-20:0/15:0)","Compound"
"36193","TG(20:0/i-18:0/8:0)","Compound"
"36194","TG(i-20:0/i-17:0/22:0)","Compound"
"36195","TG(i-20:0/i-15:0/18:0)","Compound"
"36196","TG(20:0/20:0/14:0)","Compound"
"36197","TG(i-19:0/20:0/19:0)","Compound"
"36198","TG(i-20:0/i-12:0/13:0)","Compound"
"36199","TG(i-20:0/a-15:0/21:0)","Compound"
"36200","TG(i-20:0/a-17:0/i-19:0)","Compound"
"36201","TG(i-20:0/a-13:0/10:0)","Compound"
"36202","TG(i-19:0/i-24:0/18:0)","Compound"
"36203","TG(i-19:0/i-24:0/i-17:0)","Compound"
"36204","TG(i-20:0/i-12:0/20:0)","Compound"
"36205","TG(i-20:0/i-13:0/i-12:0)","Compound"
"36206","TG(20:0/10:0/i-13:0)","Compound"
"36207","TG(20:0/i-12:0/18:0)","Compound"
"36208","TG(i-20:0/i-15:0/i-19:0)","Compound"
"36209","TG(i-20:0/a-15:0/i-18:0)","Compound"
"36210","TG(20:0/i-17:0/i-18:0)","Compound"
"36211","TG(20:0/a-13:0/17:0)","Compound"
"36212","TG(19:0/20:0/22:0)","Compound"
"36213","TG(20:0/a-13:0/a-13:0)","Compound"
"36214","TG(i-19:0/a-21:0/i-15:0)","Compound"
"36215","TG(i-20:0/17:0/i-21:0)","Compound"
"36216","TG(20:0/i-16:0/a-15:0)","Compound"
"36217","TG(19:0/i-24:0/21:0)","Compound"
"36218","TG(i-20:0/i-15:0/15:0)","Compound"
"36219","TG(i-20:0/a-15:0/i-16:0)","Compound"
"36220","TG(19:0/a-25:0/i-19:0)","Compound"
"36221","TG(19:0/21:0/a-17:0)","Compound"
"36222","TG(i-19:0/i-21:0/13:0)","Compound"
"36223","TG(20:0/i-12:0/i-15:0)","Compound"
"36224","TG(i-20:0/i-18:0/8:0)","Compound"
"36225","TG(i-19:0/i-20:0/i-21:0)","Compound"
"36226","TG(i-20:0/i-15:0/a-17:0)","Compound"
"36227","TG(i-20:0/8:0/14:0)","Compound"
"36228","TG(20:0/10:0/a-13:0)","Compound"
"36229","TG(i-20:0/17:0/i-16:0)","Compound"
"36230","TG(20:0/i-15:0/i-15:0)","Compound"
"36231","TG(20:0/14:0/i-13:0)","Compound"
"36232","TG(i-20:0/15:0/8:0)","Compound"
"36233","TG(20:0/10:0/17:0)","Compound"
"36234","TG(i-19:0/i-24:0/i-20:0)","Compound"
"36235","TG(19:0/i-24:0/i-16:0)","Compound"
"36236","TG(i-20:0/14:0/10:0)","Compound"
"36237","TG(i-19:0/22:0/i-21:0)","Compound"
"36238","TG(20:0/17:0/10:0)","Compound"
"36239","TG(20:0/14:0/17:0)","Compound"
"36240","TG(20:0/15:0/19:0)","Compound"
"36241","TG(19:0/19:0/a-21:0)","Compound"
"36242","TG(20:0/i-12:0/13:0)","Compound"
"36243","TG(i-20:0/a-15:0/15:0)","Compound"
"36244","TG(20:0/i-19:0/i-18:0)","Compound"
"36245","TG(20:0/13:0/21:0)","Compound"
"36246","TG(i-20:0/19:0/i-13:0)","Compound"
"36247","TG(19:0/i-22:0/i-21:0)","Compound"
"36248","TG(i-20:0/16:0/i-24:0)","Compound"
"36249","TG(20:0/a-17:0/i-16:0)","Compound"
"36250","TG(i-20:0/i-18:0/12:0)","Compound"
"36251","TG(20:0/i-18:0/13:0)","Compound"
"36252","TG(19:0/i-21:0/i-14:0)","Compound"
"36253","TG(20:0/19:0/a-13:0)","Compound"
"36254","TG(i-20:0/16:0/16:0)","Compound"
"36255","TG(i-20:0/8:0/i-14:0)","Compound"
"36256","TG(20:0/19:0/a-21:0)","Compound"
"36257","TG(20:0/i-17:0/13:0)","Compound"
"36258","TG(20:0/i-14:0/i-22:0)","Compound"
"36259","TG(19:0/i-22:0/i-22:0)","Compound"
"36260","TG(20:0/a-15:0/a-17:0)","Compound"
"36261","TG(i-20:0/i-12:0/a-25:0)","Compound"
"36262","TG(19:0/a-25:0/13:0)","Compound"
"36263","TG(i-19:0/i-24:0/8:0)","Compound"
"36264","TG(i-20:0/14:0/a-17:0)","Compound"
"36265","TG(i-20:0/a-17:0/18:0)","Compound"
"36266","TG(i-19:0/i-20:0/i-24:0)","Compound"
"36267","TG(i-20:0/i-17:0/20:0)","Compound"
"36268","TG(20:0/12:0/22:0)","Compound"
"36269","TG(20:0/i-17:0/19:0)","Compound"
"36270","TG(i-20:0/12:0/12:0)","Compound"
"36271","TG(i-19:0/a-25:0/20:0)","Compound"
"36272","TG(i-20:0/i-15:0/17:0)","Compound"
"36273","TG(20:0/18:0/10:0)","Compound"
"36274","TG(i-20:0/i-12:0/14:0)","Compound"
"36275","TG(19:0/21:0/22:0)","Compound"
"36276","TG(20:0/i-14:0/14:0)","Compound"
"36277","TG(i-20:0/10:0/12:0)","Compound"
"36278","TG(i-19:0/21:0/i-20:0)","Compound"
"36279","TG(20:0/i-19:0/14:0)","Compound"
"36280","TG(19:0/21:0/13:0)","Compound"
"36281","TG(20:0/i-12:0/i-12:0)","Compound"
"36282","TG(20:0/20:0/15:0)","Compound"
"36283","TG(i-20:0/16:0/a-21:0)","Compound"
"36284","TG(i-19:0/22:0/i-14:0)","Compound"
"36285","TG(i-19:0/i-24:0/i-12:0)","Compound"
"36286","TG(20:0/13:0/17:0)","Compound"
"36287","TG(20:0/18:0/14:0)","Compound"
"36288","TG(i-20:0/13:0/i-15:0)","Compound"
"36289","TG(19:0/a-25:0/i-12:0)","Compound"
"36290","TG(20:0/i-14:0/a-21:0)","Compound"
"36291","TG(i-20:0/8:0/i-18:0)","Compound"
"36292","TG(i-20:0/16:0/19:0)","Compound"
"36293","TG(20:0/i-14:0/17:0)","Compound"
"36294","TG(20:0/a-15:0/8:0)","Compound"
"36295","TG(20:0/19:0/i-17:0)","Compound"
"36296","TG(20:0/10:0/i-21:0)","Compound"
"36297","TG(20:0/i-13:0/a-15:0)","Compound"
"36298","TG(20:0/i-20:0/8:0)","Compound"
"36299","TG(i-19:0/a-21:0/15:0)","Compound"
"36300","TG(i-20:0/i-14:0/a-17:0)","Compound"
"36301","TG(20:0/12:0/a-13:0)","Compound"
"36302","TG(i-20:0/10:0/15:0)","Compound"
"36303","TG(20:0/20:0/i-17:0)","Compound"
"36304","TG(20:0/12:0/13:0)","Compound"
"36305","TG(19:0/22:0/i-19:0)","Compound"
"36306","TG(19:0/22:0/8:0)","Compound"
"36307","TG(i-19:0/a-21:0/22:0)","Compound"
"36308","TG(20:0/i-19:0/10:0)","Compound"
"36309","TG(19:0/22:0/i-14:0)","Compound"
"36310","TG(19:0/22:0/20:0)","Compound"
"36311","TG(19:0/i-22:0/a-21:0)","Compound"
"36312","TG(20:0/16:0/a-13:0)","Compound"
"36313","TG(i-20:0/i-12:0/i-16:0)","Compound"
"36314","TG(i-19:0/a-25:0/a-13:0)","Compound"
"36315","TG(20:0/17:0/i-15:0)","Compound"
"36316","TG(20:0/i-17:0/a-15:0)","Compound"
"36317","TG(19:0/19:0/i-21:0)","Compound"
"36318","TG(i-20:0/12:0/10:0)","Compound"
"36319","TG(i-19:0/i-21:0/i-16:0)","Compound"
"36320","TG(i-20:0/13:0/17:0)","Compound"
"36321","TG(20:0/19:0/22:0)","Compound"
"36322","TG(20:0/16:0/i-19:0)","Compound"
"36323","TG(i-20:0/12:0/i-17:0)","Compound"
"36324","TG(i-20:0/i-14:0/20:0)","Compound"
"36325","TG(i-20:0/18:0/16:0)","Compound"
"36326","TG(i-20:0/i-12:0/i-24:0)","Compound"
"36327","TG(i-20:0/16:0/i-13:0)","Compound"
"36328","TG(20:0/i-17:0/a-25:0)","Compound"
"36329","TG(19:0/i-24:0/a-21:0)","Compound"
"36330","TG(19:0/i-22:0/17:0)","Compound"
"36331","TG(i-19:0/21:0/i-14:0)","Compound"
"36332","TG(20:0/i-14:0/i-14:0)","Compound"
"36333","TG(i-19:0/a-25:0/15:0)","Compound"
"36334","TG(i-20:0/17:0/i-22:0)","Compound"
"36335","TG(i-19:0/i-21:0/i-13:0)","Compound"
"36336","TG(i-20:0/19:0/a-21:0)","Compound"
"36337","TG(i-20:0/i-19:0/22:0)","Compound"
"36338","TG(19:0/i-21:0/i-18:0)","Compound"
"36339","TG(20:0/8:0/17:0)","Compound"
"36340","TG(19:0/i-22:0/a-25:0)","Compound"
"36341","TG(i-20:0/i-12:0/19:0)","Compound"
"36342","TG(20:0/i-18:0/15:0)","Compound"
"36343","TG(i-20:0/i-19:0/i-16:0)","Compound"
"36344","TG(i-19:0/a-21:0/12:0)","Compound"
"36345","TG(20:0/12:0/14:0)","Compound"
"36346","TG(i-19:0/a-25:0/13:0)","Compound"
"36347","TG(i-20:0/i-15:0/22:0)","Compound"
"36348","TG(i-20:0/a-15:0/i-13:0)","Compound"
"36349","TG(19:0/22:0/a-13:0)","Compound"
"36350","TG(i-20:0/18:0/a-17:0)","Compound"
"36351","TG(i-19:0/i-20:0/a-25:0)","Compound"
"36352","TG(20:0/i-17:0/22:0)","Compound"
"36353","TG(i-20:0/i-15:0/12:0)","Compound"
"36354","TG(19:0/a-25:0/i-16:0)","Compound"
"36355","TG(20:0/8:0/12:0)","Compound"
"36356","TG(i-20:0/i-17:0/i-14:0)","Compound"
"36357","TG(i-20:0/i-14:0/i-17:0)","Compound"
"36358","TG(i-19:0/22:0/i-15:0)","Compound"
"36359","TG(i-20:0/13:0/8:0)","Compound"
"36360","TG(i-19:0/i-21:0/a-13:0)","Compound"
"36361","TG(20:0/18:0/i-20:0)","Compound"
"36362","TG(i-20:0/a-15:0/22:0)","Compound"
"36363","TG(i-20:0/i-17:0/14:0)","Compound"
"36364","TG(19:0/a-21:0/15:0)","Compound"
"36365","TG(20:0/a-13:0/i-21:0)","Compound"
"36366","TG(i-20:0/i-13:0/22:0)","Compound"
"36367","TG(i-20:0/i-14:0/22:0)","Compound"
"36368","TG(i-20:0/12:0/i-13:0)","Compound"
"36369","TG(i-19:0/22:0/12:0)","Compound"
"36370","TG(i-20:0/i-20:0/14:0)","Compound"
"36371","TG(i-20:0/a-13:0/19:0)","Compound"
"36372","TG(20:0/a-15:0/i-19:0)","Compound"
"36373","TG(20:0/12:0/10:0)","Compound"
"36374","TG(i-20:0/i-17:0/10:0)","Compound"
"36375","TG(i-20:0/i-19:0/a-13:0)","Compound"
"36376","TG(19:0/i-22:0/8:0)","Compound"
"36377","TG(19:0/i-21:0/i-20:0)","Compound"
"36378","TG(i-19:0/i-24:0/22:0)","Compound"
"36379","TG(19:0/a-21:0/18:0)","Compound"
"36380","TG(i-20:0/i-13:0/i-13:0)","Compound"
"36381","TG(20:0/14:0/i-20:0)","Compound"
"36382","TG(20:0/18:0/12:0)","Compound"
"36383","TG(20:0/20:0/19:0)","Compound"
"36384","TG(20:0/16:0/17:0)","Compound"
"36385","TG(i-20:0/13:0/a-15:0)","Compound"
"36386","TG(19:0/i-21:0/22:0)","Compound"
"36387","TG(i-20:0/a-15:0/a-15:0)","Compound"
"36388","TG(20:0/20:0/i-19:0)","Compound"
"36389","TG(20:0/i-17:0/i-13:0)","Compound"
"36390","TG(i-20:0/a-17:0/i-16:0)","Compound"
"36391","TG(20:0/a-15:0/19:0)","Compound"
"36392","TG(19:0/a-25:0/i-24:0)","Compound"
"36393","TG(i-19:0/i-22:0/i-21:0)","Compound"
"36394","TG(i-20:0/i-19:0/8:0)","Compound"
"36395","TG(i-19:0/22:0/21:0)","Compound"
"36396","TG(19:0/i-21:0/i-13:0)","Compound"
"36397","TG(i-20:0/i-12:0/17:0)","Compound"
"36398","TG(20:0/a-17:0/i-19:0)","Compound"
"36399","TG(20:0/19:0/i-21:0)","Compound"
"36400","TG(i-20:0/i-17:0/i-16:0)","Compound"
"36401","TG(20:0/i-16:0/12:0)","Compound"
"36402","TG(i-20:0/a-17:0/i-15:0)","Compound"
"36403","TG(i-20:0/17:0/20:0)","Compound"
"36404","TG(20:0/8:0/18:0)","Compound"
"36405","TG(20:0/15:0/i-21:0)","Compound"
"36406","TG(i-19:0/21:0/8:0)","Compound"
"36407","TG(i-20:0/12:0/i-19:0)","Compound"
"36408","TG(i-19:0/21:0/10:0)","Compound"
"36409","TG(19:0/i-22:0/i-24:0)","Compound"
"36410","TG(19:0/i-20:0/a-25:0)","Compound"
"36411","TG(i-20:0/i-13:0/i-22:0)","Compound"
"36412","TG(19:0/i-21:0/15:0)","Compound"
"36413","TG(20:0/15:0/i-18:0)","Compound"
"36414","TG(20:0/i-19:0/i-24:0)","Compound"
"36415","TG(i-20:0/10:0/21:0)","Compound"
"36416","TG(i-20:0/i-16:0/20:0)","Compound"
"36417","TG(20:0/17:0/a-17:0)","Compound"
"36418","TG(i-20:0/14:0/i-16:0)","Compound"
"36419","TG(i-19:0/a-25:0/i-14:0)","Compound"
"36420","TG(19:0/21:0/i-20:0)","Compound"
"36421","TG(20:0/i-12:0/a-15:0)","Compound"
"36422","TG(i-19:0/21:0/i-18:0)","Compound"
"36423","TG(i-19:0/a-25:0/i-12:0)","Compound"
"36424","TG(i-20:0/13:0/i-17:0)","Compound"
"36425","TG(i-19:0/i-21:0/i-14:0)","Compound"
"36426","TG(20:0/i-17:0/14:0)","Compound"
"36427","TG(i-20:0/17:0/22:0)","Compound"
"36428","TG(i-20:0/13:0/22:0)","Compound"
"36429","TG(20:0/i-19:0/21:0)","Compound"
"36430","TG(i-20:0/i-18:0/i-22:0)","Compound"
"36431","TG(20:0/19:0/8:0)","Compound"
"36432","TG(20:0/12:0/21:0)","Compound"
"36433","TG(i-20:0/a-17:0/i-13:0)","Compound"
"36434","TG(i-20:0/18:0/a-13:0)","Compound"
"36435","TG(20:0/19:0/12:0)","Compound"
"36436","TG(i-20:0/a-15:0/i-21:0)","Compound"
"36437","TG(i-20:0/13:0/13:0)","Compound"
"36438","TG(i-20:0/12:0/i-12:0)","Compound"
"36439","TG(i-20:0/16:0/i-17:0)","Compound"
"36440","TG(20:0/8:0/i-24:0)","Compound"
"36441","TG(i-20:0/i-20:0/i-12:0)","Compound"
"36442","TG(i-20:0/i-13:0/a-15:0)","Compound"
"36443","TG(19:0/a-21:0/i-18:0)","Compound"
"36444","TG(20:0/a-15:0/i-24:0)","Compound"
"36445","TG(i-20:0/19:0/a-25:0)","Compound"
"36446","TG(20:0/13:0/a-21:0)","Compound"
"36447","TG(i-20:0/8:0/13:0)","Compound"
"36448","TG(i-20:0/i-12:0/i-21:0)","Compound"
"36449","TG(20:0/13:0/i-19:0)","Compound"
"36450","TG(19:0/a-25:0/i-21:0)","Compound"
"36451","TG(20:0/a-13:0/i-22:0)","Compound"
"36452","TG(19:0/i-24:0/18:0)","Compound"
"36453","TG(19:0/i-21:0/18:0)","Compound"
"36454","TG(20:0/19:0/i-18:0)","Compound"
"36455","TG(i-20:0/14:0/20:0)","Compound"
"36456","TG(i-19:0/a-21:0/i-17:0)","Compound"
"36457","TG(i-20:0/i-20:0/18:0)","Compound"
"36458","TG(i-20:0/15:0/i-17:0)","Compound"
"36459","TG(20:0/i-20:0/a-13:0)","Compound"
"36460","TG(20:0/i-16:0/19:0)","Compound"
"36461","TG(20:0/19:0/19:0)","Compound"
"36462","TG(i-20:0/15:0/a-13:0)","Compound"
"36463","TG(i-20:0/i-16:0/a-21:0)","Compound"
"36464","TG(i-20:0/12:0/i-22:0)","Compound"
"36465","TG(20:0/20:0/i-15:0)","Compound"
"36466","TG(19:0/a-25:0/8:0)","Compound"
"36467","TG(i-20:0/i-18:0/20:0)","Compound"
"36468","TG(i-19:0/i-22:0/17:0)","Compound"
"36469","TG(20:0/i-13:0/8:0)","Compound"
"36470","TG(19:0/i-24:0/20:0)","Compound"
"36471","TG(20:0/i-12:0/i-21:0)","Compound"
"36472","TG(i-20:0/i-18:0/a-15:0)","Compound"
"36473","TG(20:0/15:0/i-17:0)","Compound"
"36474","TG(i-20:0/i-13:0/14:0)","Compound"
"36475","TG(i-20:0/17:0/17:0)","Compound"
"36476","TG(20:0/i-13:0/i-18:0)","Compound"
"36477","TG(20:0/17:0/i-24:0)","Compound"
"36478","TG(i-20:0/20:0/13:0)","Compound"
"36479","TG(20:0/i-16:0/i-15:0)","Compound"
"36480","TG(i-20:0/i-15:0/a-21:0)","Compound"
"36481","TG(20:0/18:0/21:0)","Compound"
"36482","TG(19:0/a-21:0/a-15:0)","Compound"
"36483","TG(i-19:0/22:0/i-18:0)","Compound"
"36484","TG(20:0/a-13:0/i-18:0)","Compound"
"36485","TG(i-20:0/12:0/13:0)","Compound"
"36486","TG(20:0/19:0/i-13:0)","Compound"
"36487","TG(i-20:0/a-13:0/a-21:0)","Compound"
"36488","TG(20:0/i-15:0/i-19:0)","Compound"
"36489","TG(20:0/a-15:0/i-14:0)","Compound"
"36490","TG(i-20:0/17:0/i-12:0)","Compound"
"36491","TG(19:0/a-21:0/i-20:0)","Compound"
"36492","TG(i-20:0/i-20:0/a-13:0)","Compound"
"36493","TG(i-20:0/i-15:0/i-15:0)","Compound"
"36494","TG(20:0/19:0/i-19:0)","Compound"
"36495","TG(i-20:0/a-13:0/i-21:0)","Compound"
"36496","TG(i-19:0/a-25:0/16:0)","Compound"
"36497","TG(i-20:0/a-13:0/i-12:0)","Compound"
"36498","TG(19:0/21:0/i-22:0)","Compound"
"36499","TG(i-19:0/21:0/i-21:0)","Compound"
"36500","TG(i-20:0/i-19:0/10:0)","Compound"
"36501","TG(i-20:0/12:0/i-21:0)","Compound"
"36502","TG(i-20:0/16:0/i-21:0)","Compound"
"36503","TG(i-19:0/a-25:0/a-25:0)","Compound"
"36504","TG(i-19:0/i-22:0/a-25:0)","Compound"
"36505","TG(i-20:0/i-14:0/i-14:0)","Compound"
"36506","TG(i-20:0/a-13:0/i-22:0)","Compound"
"36507","TG(20:0/16:0/i-16:0)","Compound"
"36508","TG(i-20:0/i-18:0/i-19:0)","Compound"
"36509","TG(i-20:0/10:0/i-18:0)","Compound"
"36510","TG(i-19:0/22:0/a-21:0)","Compound"
"36511","TG(i-20:0/i-13:0/17:0)","Compound"
"36512","TG(19:0/21:0/i-17:0)","Compound"
"36513","TG(i-20:0/i-12:0/i-17:0)","Compound"
"36514","TG(20:0/15:0/a-21:0)","Compound"
"36515","TG(20:0/a-15:0/i-17:0)","Compound"
"36516","TG(20:0/10:0/a-17:0)","Compound"
"36517","TG(i-20:0/i-19:0/i-14:0)","Compound"
"36518","TG(20:0/i-17:0/i-19:0)","Compound"
"36519","TG(19:0/i-22:0/i-13:0)","Compound"
"36520","TG(i-19:0/i-21:0/18:0)","Compound"
"36521","TG(i-19:0/a-25:0/a-15:0)","Compound"
"36522","TG(i-20:0/i-14:0/i-12:0)","Compound"
"36523","TG(19:0/a-25:0/22:0)","Compound"
"36524","TG(i-20:0/8:0/i-22:0)","Compound"
"36525","TG(20:0/15:0/12:0)","Compound"
"36526","TG(i-20:0/13:0/19:0)","Compound"
"36527","TG(i-19:0/i-24:0/16:0)","Compound"
"36528","TG(20:0/i-19:0/i-20:0)","Compound"
"36529","TG(20:0/i-17:0/8:0)","Compound"
"36530","TG(i-20:0/a-13:0/8:0)","Compound"
"36531","TG(i-19:0/22:0/i-17:0)","Compound"
"36532","TG(i-20:0/14:0/19:0)","Compound"
"36533","TG(i-20:0/10:0/i-13:0)","Compound"
"36534","TG(i-19:0/i-19:0/i-24:0)","Compound"
"36535","TG(i-20:0/13:0/18:0)","Compound"
"36536","TG(20:0/i-16:0/8:0)","Compound"
"36537","TG(i-20:0/12:0/a-17:0)","Compound"
"36538","TG(i-20:0/a-13:0/i-19:0)","Compound"
"36539","TG(20:0/i-19:0/17:0)","Compound"
"36540","TG(19:0/a-21:0/i-15:0)","Compound"
